CD_UNID;NOME_UNID;CD_USO_CTB;DESCR_USO_CTB;CD_DEPO;DESCR_DEPO;CD_LOCAL_FISIC;DESCR_LOCAL_FISIC;CD_ITEM;CD_EMBALAGEM;DESCR_ITEM;CD_OPERACAO;DESCR_OPERACAO;CD_UNID_MEDIDA;QTDE_MOVTO_ESTOQ;VLR_MOVTO_ESTOQ;VLR_MOVTO_ESTOQ_REAV;CD_UNID_BAIXA;CD_CENTRO_ATIV;CD_USU_CRIOU;CD_USU_ATEND;OBS RM;OBS ITEM
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;187976;UN;CORREIA SINCRONIZADA 3/8 COD.8808653,ULMA;159;CONSUMO NA MANUTENCAO;UN;-1;-1029,37;-1029,37;92;2224;ALESSANDRO-CARNEIRO;ANTONIO-RABE;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;188120;UN;"VALVULA PEDAL/TRAVA 5/2 VIAS 1/4"" BSP COD.VPEM1442F,FLUIR";159;CONSUMO NA MANUTENCAO;UN;-1;-299,47;-299,47;92;4057;OZIAS-CARNEIRO;JOAOVF;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;190464;UN;SUPORTE BLOCO DE CONTATO COD.300000003,EQUIMATEC;159;CONSUMO NA MANUTENCAO;UN;-2;-13,66;-13,66;92;2488;JOSE-ADENILSON;ANTONIO-RABE;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;194375;UN;PINO DE ROLAMENTO COD. 001166T,METALQUIMIA;159;CONSUMO NA MANUTENCAO;UN;-2;-491;-491;92;2291;JOSE-ADENILSON;ANTONIO-RABE;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;194377;UN;ARRUELA DE PRESSAO DIN 127 COD.3710010,METALQUIMIA;159;CONSUMO NA MANUTENCAO;UN;-2;-3,05;-3,05;92;2291;JOSE-ADENILSON;ANTONIO-RABE;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;194382;UN;O-RING COD.3010555,METALQUIMIA;159;CONSUMO NA MANUTENCAO;UN;-10;-25,59;-25,59;92;2291;JOSE-ADENILSON;ANTONIO-RABE;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;194383;UN;JUNTA DE SILICONE COD.5011009,METALQUIMIA;159;CONSUMO NA MANUTENCAO;UN;-2;-60,07;-60,07;92;2291;JOSE-ADENILSON;ANTONIO-RABE;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;194528;UN;MOLA DA ALCA DA TAMPA COD.001143T,METALQUIMIA;159;CONSUMO NA MANUTENCAO;UN;-8;-586,32;-586,32;92;2291;JOSE-ADENILSON;ANTONIO-RABE;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;194529;UN;BOLA COD.5520100,METALQUIMIA;159;CONSUMO NA MANUTENCAO;UN;-8;-95,79;-95,79;92;2291;JOSE-ADENILSON;ANTONIO-RABE;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;195361;UN;O-RING COD.3000897,METALQUIMIA;159;CONSUMO NA MANUTENCAO;UN;-1;-84,65;-84,65;92;2291;JOSE-ADENILSON;ANTONIO-RABE;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;195366;UN;PARAFUSO ALLEN DIN 912 COD.3500101,METALQUIMIA;159;CONSUMO NA MANUTENCAO;UN;-8;-25,9;-25,9;92;2291;JOSE-ADENILSON;ANTONIO-RABE;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;195367;UN;CENTRALIZADOR COD.012501T,METALQUIMIA;159;CONSUMO NA MANUTENCAO;UN;-5;-341,11;-341,11;92;2291;JOSE-ADENILSON;ANTONIO-RABE;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;195368;UN;O-RING AZUL FDA COD.3010113,METALQUIMIA;159;CONSUMO NA MANUTENCAO;UN;-1;-147,74;-147,74;92;2291;JOSE-ADENILSON;ANTONIO-RABE;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;195370;UN;O-RING COD.3010119,METALQUIMIA;159;CONSUMO NA MANUTENCAO;UN;-1;-89,21;-89,21;92;2291;JOSE-ADENILSON;ANTONIO-RABE;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;195396;UN;GUIA DESCARREGADOR FILME COD.11631012605,MULTIVAC;159;CONSUMO NA MANUTENCAO;UN;-1;-26719,64;-26719,64;92;5345;ERIC-SILVA;MATHEUS-MAINARDES;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);538;ALMOX. P/ ITENS DE CONS.DIRETO;130762;UN;CORREIA ACIONAMENTO AMARELA 9228317 1/2 COD.DHCA0017,MUNTERS;809;BAIXA POR CONSUMO DIRETO DE MATERIAIS;UN;-1;-2592,99;-2592,99;92;2348;ADRIANA-SANTOS;ADRIANA-SANTOS;REQUISI플O GERADA PELO PROCESSO DE ENTRADA DE NOTA FISCAL;Nota: 64516
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);538;ALMOX. P/ ITENS DE CONS.DIRETO;133345;UN;ROLETE SUPORTE P/CILINDRO PN92022-03 COD.DHPE0033,MUNTERS;809;BAIXA POR CONSUMO DIRETO DE MATERIAIS;UN;-4;-2284,88;-2284,88;92;2348;ADRIANA-SANTOS;ADRIANA-SANTOS;REQUISI플O GERADA PELO PROCESSO DE ENTRADA DE NOTA FISCAL;Nota: 64516
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);538;ALMOX. P/ ITENS DE CONS.DIRETO;161078;UN;PLASMETAL,CJTO MONTAGEM MANCAL HASTE VENTOSA COD.5924775;809;BAIXA POR CONSUMO DIRETO DE MATERIAIS;UN;-1;-8498,72;-8498,72;92;2348;ADRIANA-SANTOS;ADRIANA-SANTOS;REQUISI플O GERADA PELO PROCESSO DE ENTRADA DE NOTA FISCAL;Nota: 64516
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);538;ALMOX. P/ ITENS DE CONS.DIRETO;162855;UN;KIT SELOS CLIPS P/HCD4500 PN43125-05 COD.DHSL0006,MUNTERS;809;BAIXA POR CONSUMO DIRETO DE MATERIAIS;UN;-1;-26893,85;-26893,85;92;2348;ADRIANA-SANTOS;ADRIANA-SANTOS;REQUISI플O GERADA PELO PROCESSO DE ENTRADA DE NOTA FISCAL;Nota: 64516
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);538;ALMOX. P/ ITENS DE CONS.DIRETO;187117;UN;MOTOR 0,75 KW COD.536810,VC999;809;BAIXA POR CONSUMO DIRETO DE MATERIAIS;UN;-1;-10290,41;-10290,41;92;2348;ADRIANA-SANTOS;ADRIANA-SANTOS;REQUISI플O GERADA PELO PROCESSO DE ENTRADA DE NOTA FISCAL;Nota: 64516
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);568;ALMOX.MAT.P /HIGIENE E LIMPEZA;188091;UN;REMOVEDOR CLEANIER MELT O CLEAN 800ML COD.4356,TECHNOMELT;159;CONSUMO NA MANUTENCAO;UN;-1;-495,66;-495,66;92;2461;ANTONIO-MARTILIANO;FELIPE-DOMINGUES;;
